Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Disclosure Date,Board Approval Date,Effective Date,Project Closing Date,Last Stage Reached,Financing Type,Total Project Cost $US,IBRD Commitment $US,IDA Commitment $US,"Total IBRD, IDA and GRANT Commitment $US",Grant Amount $US,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Last Update Date,Total_IBRD_IDA_clean
P174315,Western and Central Africa,Burkina Faso,,Burkina Faso COVID-19 Crisis-Response Development Policy Financing,"This operation aims at expanding economic opportunities for growth, building crisis-adaptive capacity of the state, and improving fiscal transparency and accountability.","MINISTERE DE L'ECONOMIE, DES FINANCES ET DU DEVELOPPEMENT",,https://projects.worldbank.org/en/projects-operations/project-detail/P174315,"July 17, 2020","December 15, 2020","March 29, 2021","December 31, 2021",BANK APPROVED,I,,0.0,100000000.0,,0.0,BURKINA FASO,,,,,,,"March 6, 2024",
P166672,East Asia and Pacific,Republic of Indonesia,,ID: Jambi Sustainable Landscape Management Project (J-SLMP),The project development objective is to improve sustainable landscape management that reduces land-based greenhouse gas emissions in selected sites in Jambi Province.,Ministry of Environment and Forestry,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P166672,"January 27, 2020","December 16, 2020","December 23, 2020","June 30, 2026",BANK APPROVED,G,,,,,13500000.0,Republic of Indonesia,,B,,,,,"March 6, 2024",
P165375,South Asia,Nepal,,Nepal Emission Reductions Program in the Terai Arc Landscape,"The Project Development Objective is to make payments to the Recipient for measured, reported and verified Emission Reductions related to reduced deforestation, forest degradation and the enhancement of forest carbon stocks (ER payments) in Terai Arc Landscape, and to distribute ER payments in accordance with an agreed-upon benefit sharing plan.",Ministry of Forests and Environment,No,https://projects.worldbank.org/en/projects-operations/project-detail/P165375,"December 4, 2020","January 21, 2021","June 24, 2022","December 31, 2025",BANK APPROVED,G,,,,,45000000.0,Ministry of Finance,,B,,,,,"December 7, 2023",
P170559,East Asia and Pacific,Lao People's Democratic Republic,,Lao Landscapes and Livelihoods Project,"To promote sustainable forest management, improve protected area management, and enhance livelihoods opportunities in selected landscapes in Lao PDR.",Ministry of Agriculture and Forestry,,https://projects.worldbank.org/en/projects-operations/project-detail/P170559,"January 22, 2020","February 23, 2021","May 14, 2021","September 30, 2027",BANK APPROVED,I,,0.0,34000000.0,,16000000.0,Lao People's Democratic Republic,,,Substantial,,,,"January 27, 2024",
P175588,Western and Central Africa,Republic of Ghana,,Ghana Productive Safety Net Project 2,To expand and enhance social safety nets and provide access to productive income generating opportunities for the poor in Ghana,"Ministry of Gender Children and Social Protection (MoGCSP),Ministry of Local Government, Decentralization and Rural Development (MLGDRD)",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P175588,"December 17, 2020","March 30, 2021","January 21, 2022","December 31, 2025",BANK APPROVED,I,,0.0,250000000.0,,0.0,"Ministry of Finance,Republic of Ghana",,,Moderate,,,,"March 20, 2024",
P163835,Eastern and Southern Africa,Democratic Republic of the Congo,,CAFI AF Forest Dependent Communities Project,The objective of the project is to strengthen the capacity of targeted Indigenous Peoples and Local Communities (IPLC) in selected territories and at the national level to participate in REDD+ oriented land and forest management activities.,National Steering Committee,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P163835,"October 23, 2018","April 5, 2021",,"June 30, 2023",BANK APPROVED,G,,,,,1800000.0,Caritas Congo asbl,,B,,,,,"August 30, 2024",
P170391,Latin America and Caribbean,Republic of Guatemala,,Guatemala Dedicated Grant Mechanism for Indigenous Peoples and Local Communities Project,"The Project Development Objective is to strengthen the capacity of, and benefits gained by, Indigenous Peoples and Local Communities in their role in sustainable forest and natural resource management.",Asociación Sotz'il.,No,https://projects.worldbank.org/en/projects-operations/project-detail/P170391,"June 24, 2020","May 7, 2021","October 22, 2021","April 30, 2026",BANK APPROVED,G,,,,,4500000.0,Asociación Sotz'il,,,Substantial,,,,"March 22, 2024",
P174379,Europe and Central Asia,Republic of Azerbaijan,,Regional Connectivity and Development Project,"To provide safe, efficient and climate resilient transport connectivity and improve market accessibility along the Salyan-Bilasuvar road corridor.",State Roads Agency,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P174379,"October 16, 2020","May 20, 2021","December 13, 2021","March 31, 2026",BANK APPROVED,I,,65000000.0,0.0,,0.0,Ministry of Finance,,,Moderate,,,,"February 7, 2024",
P168613,Western and Central Africa,Republic of Guinea,,"Guinea Natural Resources, Mining and Environmental Management Project",The Development Objective is to strengthen institutional capacities for integrated management of mineral and natural resources in Guinea and enhanced benefits from the mining and environment sectors.,"Ministry of Environment and Sustainable Development,Ministry of Mining and Geology",No,https://projects.worldbank.org/en/projects-operations/project-detail/P168613,"October 5, 2018","May 26, 2021","July 16, 2021","September 30, 2027",BANK APPROVED,I,,0.0,65000000.0,,0.0,Republic of Guinea,,,Substantial,,,,"February 1, 2024",
P169120,Eastern and Southern Africa,Republic of South Sudan,,South Sudan Resilient Agricultural Livelihoods Project,The project development objective is to strengthen capacity of farmers and their organizations and improve agricultural production.,Ministry of Agriculture and Food Security,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P169120,"June 30, 2020","June 8, 2021","September 22, 2021","August 23, 2026",BANK APPROVED,I,,0.0,62500000.0,,0.0,Ministry of Finance and Planning,,,High,,,,"May 28, 2024",
P174328,Latin America and Caribbean,Republic of Honduras,,Innovation for Rural Competitiveness Project - COMRURAL III,"(i) To contribute to market access, adoption of climate-smart approaches, and job creation in support of project beneficiaries in selected agri-food value chains; and (ii) in case of an Eligible Crisis or Emergency, to respond effectively to it.",Secretaría de Agricultura y Ganadería,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P174328,"December 23, 2020","June 15, 2021","October 17, 2023","June 15, 2027",BANK APPROVED,G,,0.0,100000000.0,,8500000.0,Republic of Honduras,,,Substantial,,,,"May 15, 2024",
P176313,Western and Central Africa,Western and Central Africa,,West Africa Coastal Areas Resilience Investment Project AF BN-TG,To strengthen the resilience of targeted communities and areas in coastal Western Africa.,"Benin - Ministry of Living Environment and Sustainable Development,Senegal - Ministry of Environment and Sustainable Development,Sao Tome and Principe - Ministry of Infrastructures and Natural Resources,Cote d'Ivoire - Ministry of Environment and Sustainable Development,Togo - Ministry of Environment and Forestry Resources,International Union for Conservation of Nature,West Africa Economic and Monetary Union,Mauritania - Ministry of Environment and Sustainable Development",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P176313,"April 23, 2021","June 18, 2021",,"December 31, 2026",BANK APPROVED,I,,0.0,36000000.0,,0.0,"Senegal - Ministry of Finance,Mauritania - Ministry of Economic Affairs and Promotion of Productive Sectors,Togo - Ministry of Economy and Finance,Benin - Ministry of Economy and Finance,Cote d'Ivoire - Ministry of Economy and Finances,Sao Tome and Principe - Ministry of Planning, Finance and Blue Economy",,A,,,,,"June 4, 2024",
P176564,Eastern and Southern Africa,Federal Democratic Republic of Ethiopia,,Second Additional Financing for the Second Agriculture Growth Project,The Project Development Objective is to increase agricultural productivity and commercialization of small holder farmers targeted by the project.,Ministry of Agriculture,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P176564,"May 21, 2021","June 21, 2021",,"July 7, 2024",BANK APPROVED,G,,,,,5000000.0,Federal Democratic Republic of Ethiopia,,B,,,,,"May 28, 2024",
P169021,Eastern and Southern Africa,Democratic Republic of the Congo,,National Agriculture Development Program,To improve agriculture productivity and market access of smallholder farmers in selected project areas,Ministry of Agriculture,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P169021,"August 14, 2019","June 25, 2021","September 15, 2022","December 31, 2027",BANK APPROVED,G,,0.0,440000000.0,,20000000.0,Democratic Republic of Congo,,,Substantial,,,,"April 22, 2024",
P176878,Eastern and Southern Africa,Republic of Uganda,,Additional Financing - Uganda Multisectoral Food Security Nutrition Project,The Project Development Objective (PDO) is to increase production and consumption of micronutrient-rich foods and utilization of community-based nutrition services in smallholder households in project areas.,"Ministry of Agriculture, Animal Industry & Fisheries",No,https://projects.worldbank.org/en/projects-operations/project-detail/P176878,"June 9, 2021","June 30, 2021",,"December 29, 2023",BANK APPROVED,G,,,,,7000000.0,Republic of Uganda,,B,,,,,"July 8, 2024",
P174951,East Asia and Pacific,Kingdom of Cambodia,,Cambodia Sustainable Livelihood for Indigenous Communities Project (CSLICP),"To improve the livelihoods of the targeted indigenous communities in the provinces of Ratanakiri and Mondulkiri, through innovative farming practices, complemented by off-farm and non-farm activities.  These communities are also beneficiaries of the LASED III project. The JSDF intervention will generate new and sustainable sources of incomes for project beneficiaries through the developmentf a lucrative horticulture value chain, the emergence of a local agri-processing industry, and tourism services.",Analyzing Development Issues Centre (ADIC),Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P174951,"February 16, 2021","July 9, 2021","December 23, 2021","December 31, 2025",BANK APPROVED,G,,,,,2746732.0,Analyzing Development Issues Centre (ADIC),,,Substantial,,,,"May 28, 2024",
P172386,Western and Central Africa,Republic of Ghana,,Landscape Restoration and Ecosystem Management for Sustainable Food Systems Project GE,Promote landscape level restoration to improve food and ecosystem services in the cocoa and degraded landscapes.,"Environmental Protection Agency,Ministry of Lands and Natural Resources",,https://projects.worldbank.org/en/projects-operations/project-detail/P172386,"December 6, 2019","August 30, 2021",,"September 30, 2027",BANK APPROVED,G,,0.0,75000000.0,,28360000.0,The Republic of Ghana,,,Moderate,,,,"December 17, 2023",
P174097,Eastern and Southern Africa,Republic of South Africa,,Wildlife Conservation Bond Operation,To increase black rhino populations in target protected areas in South Africa.,"South African National Parks (SANParks),The Eastern Cape Parks and Tourism Agency (ECPTA)",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P174097,"April 15, 2021","September 10, 2021","March 28, 2022","October 29, 2027",BANK APPROVED,O,,,,,13761468.0,"The Eastern Cape Parks and Tourism Agency (ECPTA),South African National Parks (SANParks)",,,Substantial,,,,"December 7, 2023",
P174414,Western and Central Africa,Republic of Niger,,Niger Integrated Water Security Platform Project (Niger-IWSP Project),"The project development objectives are to strengthen the management of water resources, increase access to water services and improve the resilience to climate-induced water variability in select areas of Niger.","Prime Minister Cabinet,Ministère de l’Agriculture (Ministry of Agriculture),Ministère de l’Hydraulique et de l’Assainissement (Ministry of Water and Sanitation),Ministère de l’Environnement et de la Lutte contre la Désertification (Ministry of Environment and,Ministère de l’Elevage (Ministry of Livestock),Société de Patrimoine des Eau du Niger (Niger Water Asset Holding Company)",TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P174414,"November 2, 2020","September 30, 2021","October 14, 2022","December 29, 2028",BANK APPROVED,I,,0.0,400000000.0,,0.0,Republic of Niger,,,Substantial,,,,"February 26, 2024",
