Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Disclosure Date,Board Approval Date,Effective Date,Project Closing Date,Last Stage Reached,Financing Type,Total Project Cost $US,IBRD Commitment $US,IDA Commitment $US,"Total IBRD, IDA and GRANT Commitment $US",Grant Amount $US,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Last Update Date,Total_IBRD_IDA_clean
P500524,Latin America and Caribbean,Federative Republic of Brazil,,Sustainable Human Development Project in the State of Pará,"The Project Development Objectives are to: (i) improve social protection services and food security, (ii) improve learning, and (iii) promote forest conservation in the State of Pará, prioritizing the Marajó.","State Secretary of Education (SEDUC),State Secretary of Sociap Protection, Employment, Jobs and Income (SEASTER),State Secretary of Environment and Sustainability",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P500524,"August 15, 2023","March 28, 2024",,"April 30, 2029",BANK APPROVED,I,,280000000.0,0.0,,0.0,The State Government of Pará,,,Moderate,,,,"July 17, 2025",
P181080,Latin America and Caribbean,Republic of Colombia,,Colombia Green and Resilient DPO 2,Accelerate climate action by: (i) advancing the low-carbon energy transition; (ii) promoting sustainable land use; (iii) building resilience and adaptation to climate change; and (iv) expanding climate finance.,"Ministry of Finance and Public Credit,National Planning Department",,https://projects.worldbank.org/en/projects-operations/project-detail/P181080,"November 17, 2023","March 28, 2024","July 8, 2024","April 30, 2025",BANK APPROVED,I,,750000000.0,0.0,,0.0,Republic of Colombia,,,,,,,"February 28, 2024",
P176682,Eastern and Southern Africa,United Republic of Tanzania,,Second Tanzania Intermodal and Rail Development Project,"To improve safety, climate resilience and operational efficiency of the railway along the Dar es Salaam to Isaka segment in Tanzania.","Tanzania Railways Corporation (TRC),National Irrigation Commission (NIRC)",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P176682,"March 1, 2022","March 28, 2024",,"December 31, 2029",BANK APPROVED,I,,0.0,200000000.0,,0.0,The United Republic of Tanzania,,,Substantial,,,,"February 5, 2024",
P178401,East Asia and Pacific,People's Republic of China,,China: Yellow River Basin Ecological Protection and Environmental Pollution Control Program (Gansu and Shandong),Program Development Objective is to improve land and water resource management and restore degraded ecosystems in selected areas in the Yellow River Basin in Gansu Province and Shandong Province.,"Shandong Provincial Department of Natural Resources,Gansu Provincial Department of Water Resources,Regional Economy Department of NDRC",,https://projects.worldbank.org/en/projects-operations/project-detail/P178401,"November 23, 2022","March 29, 2024","November 20, 2024","June 30, 2029",BANK APPROVED,I,,300000000.0,0.0,,0.0,People's Republic of China,,,,,,,"March 6, 2024",
P176303,Eastern and Southern Africa,Federal Democratic Republic of Ethiopia,,Ethiopia Rural Connectivity to Support Food Security Program,The PDOs is to enhance the climate resilient accessibility of target populations to food markets and services; and strengthen the institutional capacity for rural roads management,"Ministry of Urban and Infrastructure,Agricultural Transformation Institute",TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P176303,"October 5, 2021","March 29, 2024","June 21, 2024","March 31, 2029",BANK APPROVED,O,,0.0,300000000.0,,0.0,Federal Republic of Ethiopia,,,Moderate,,,,"January 24, 2023",
P504532,Eastern and Southern Africa,Democratic Republic of the Congo,,"Democratic Republic of Congo Health Emergency Preparedness, Response, and Resilience Project",The Development Objective (DO) is to strengthen health system resilience and multisectoral preparedness and response to Health Emergencies in the Democratic Republic of Congo.,"Ministry of Public Health, Hygiene and Prevention",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P504532,"March 13, 2024","March 30, 2024","February 7, 2025","March 31, 2029",BANK APPROVED,I,,0.0,250000000.0,,0.0,Democratic Republic of the Congo,,,Moderate,,,,"June 30, 2025",
P504531,Eastern and Southern Africa,Republic of Burundi,,"Burundi Health Emergency Preparedness, Response, and Resilience Project",The Development Objective (DO) is to strengthen health system resilience and multisectoral preparedness and response to health emergencies in the Republic of Burundi.,Ministry of Health,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P504531,"March 13, 2024","March 30, 2024","August 6, 2024","June 30, 2029",BANK APPROVED,I,,0.0,50000000.0,,0.0,Republic of Burundi,,,Moderate,,,,"June 30, 2025",
P179749,South Asia,Republic of India,,Uttarakhand Disaster Preparedness and Resilience Project,To enhance the climate and disaster resilience of critical public infrastructure and strengthen disaster risk management capacity in Uttarakhand.,"Uttarakhand State Disaster Management Authority, Government of Uttarakhand",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P179749,"April 4, 2023","April 1, 2024","January 22, 2025","June 30, 2029",BANK APPROVED,I,,135000000.0,0.0,,0.0,India,,,Substantial,,,,"March 27, 2023",
P179357,South Asia,Republic of India,,Uttarakhand Climate Responsive Rainfed Farming Project,Improve production system resilience to make mountain farming emission competitive and profitable in selected micro-watersheds of Uttarakhand,"Watershed Management Directorate, Government of Uttarakhand",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P179357,"April 10, 2023","April 1, 2024","October 14, 2024","March 31, 2030",BANK APPROVED,I,,96200000.0,0.0,,0.0,India,,,Moderate,,,,"June 20, 2023",
P178120,Europe and Central Asia,Kyrgyz Republic,,Resilient Agri-food Clusters Development Project,"To increase productivity and climate resilience of selected agri-food clusters and in case of an eligible crisis or emergency, respond promptly and effectively to it.","Ministry of Water Resources, Agriculture, and Processing Industry (MoWRAPI),Ministry of Finance (MoF)",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P178120,"November 21, 2022","April 8, 2024","October 10, 2024","December 31, 2029",BANK APPROVED,G,,0.0,30000000.0,,5000000.0,Kyrgyz Republic,,,Moderate,,,,"July 6, 2023",
P181490,Eastern and Southern Africa,Republic of the Sudan,,Sudan - Enhancing Community Resilience Project,To support to resilient development of conflict affected communities in Sudan.,"Mercy Corps,Catholic Relief Services,United Nations Children's Fund,World Food Programme",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P181490,"December 19, 2023","April 14, 2024","April 15, 2024","June 30, 2028",BANK APPROVED,G,,,,,130000000.0,"Catholic Relief Services,World Food Programme,Mercy Corps,United Nations Children's Fund",,,High,,,,"October 4, 2023",
P174825,South Asia,Republic of India,,West Bengal Boosting Logistics Efficiency and Trade Facilitation Program,To increase logistics efficiency and trade facilitation in West Bengal,"West Bengal Department of Industries, Commerce and Enterprises",,https://projects.worldbank.org/en/projects-operations/project-detail/P174825,"December 16, 2022","April 24, 2024","May 15, 2025","June 30, 2028",BANK APPROVED,I,,150000000.0,0.0,,0.0,India,,,,,,,"June 16, 2023",
P180656,Western and Central Africa,Republic of The Gambia,,Additional Financing for the Gambia Inclusive and Resilient Agricultural Value Chain Development Project (GIRAV),"The Project Development Objectives (PDO) are to promote (i) the development of inclusive, resilient, and competitive agricultural value chains, focusing on smallholder farmers and agribusinesses, and (ii) improved water supply and sanitation in project target areas.","Ministry of Agriculture,Ministry of Petroleum and Energy,Ministry of Lands, Regional Government, and Religious Affairs",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P180656,"March 14, 2024","April 25, 2024",,"December 31, 2028",BANK APPROVED,O,,0.0,68000000.0,,0.0,Republic of The Gambia,,,,,,,"November 14, 2024",
P179238,Western and Central Africa,Republic of Chad,,Chad Agribusiness and Rural Transformation Project,"The project Development Objective (PDO) is “to improve the resilience , competitiveness , and inclusiveness of selected agricultural value chains in project intervention areas in Chad.'",Ministry for Agricultural Production and Transformation,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P179238,"November 1, 2022","April 25, 2024","November 20, 2024","July 31, 2030",BANK APPROVED,O,,0.0,150000000.0,,0.0,Republic of Chad,,,Substantial,,,,"November 14, 2024",
P181369,Western and Central Africa,Republic of Cabo Verde,,Cabo Verde Resilient Tourism and Blue Economy Development Second AF,To increase diversity and resiliency in the tourism offering and small and medium enterprise (SME) participation in tourism-related value chains in targeted destinations.,"Ministry of Finance and Business Development,Ministry of Infrastructure,Territorial Planning and Housing,Ministry of Tourism and Transports,Ministry of Culture and Creative Industries and Ministry of the Sea",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P181369,"February 27, 2024","April 30, 2024",,"June 30, 2028",BANK APPROVED,I,,0.0,30000000.0,,0.0,Republic of Cabo Verde,,,,,,,"April 19, 2024",
P181137,Latin America and Caribbean,Commonwealth of Dominica,,Second Additional Financing EALCRP,The Project Development Objective (PDO) is to: (i) contribute to restoring agricultural livelihoods and enhancing climate resilience of farmers and fisherfolks affected by Hurricane Maria; and (ii) provide immediate and effective response to an Eligible Emergency.,"Ministry of Blue and Green Economy, Agriculture, and National Food Security",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P181137,"March 8, 2024","April 30, 2024",,"March 31, 2026",BANK APPROVED,I,,0.0,8000000.0,,0.0,Ministry of Finance,,B,,,,,"April 12, 2024",
P179988,Europe and Central Asia,Republic of Armenia,,RESILAND: Armenia Resilient Landscapes Project,The Project Development Objectives (PDOs) are (i) to increase the area under sustainable landscape management in selected locations and (ii) to promote sustainable economic activities to communities in targeted landscapes in Armenia.,"Ministry of Environment, Environmental Project Implementation Unit",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P179988,"March 28, 2023","May 2, 2024","August 8, 2024","December 31, 2028",BANK APPROVED,O,,,,,9100000.0,The Republic of Armenia,,,Substantial,,,,"February 15, 2024",
P500402,"Middle East, North Africa, Afghanistan, and Pakistan",Kingdom of Morocco,,Morocco Sustainable Oasis Ecosystems Management Project,The project development objective (PDO) is to strengthen the sustainable oasis ecosystems management for climate resilience in Aoufouss and Akka Oasis and develop a national standard for integrated oasis management.,Agence Nationale pour le Développement des Zones Oasiennes et de l'Arganier (ANDZOA),Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P500402,"July 26, 2023","May 20, 2024","September 20, 2024","June 30, 2026",BANK APPROVED,G,,,,,12000000.0,Kingdom of Morocco,,,Substantial,,,,"April 14, 2025",
P155827,Eastern and Southern Africa,Republic of Zambia,,EASTERN PROVINCE JURISDICTIONAL SUSTAINABLE LANDSCAPE PROGRAM - EMISSIONS REDUCTION PROJECT,"To generate payments to the Program Entity for measured, reported, and verified Emission Reductions (ERs) and to distribute the payments according to an agreed Benefit Sharing Plan (BSP).",Ministry of Green Economy and Environment,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P155827,"May 2, 2016","May 20, 2024","September 9, 2024","October 31, 2030",BANK APPROVED,O,,,,,43959152.0,Republic of Zambia,,,Moderate,,,,"July 14, 2023",
P176700,Latin America and Caribbean,Republic of El Salvador,,Connecting farming communities to coastal economies in El Balsamo – COSTA VIVA,"To promote sustainable and climate-resilient business opportunities and improved food and nutrition security of poor households in mountain range farm communities in selected municipalities of El Balsamo microregion in El Salvador through skills development, business development, and local capacity building on DASH services. The Project intends to achieve the PDO through (i) working directly with 1,250 farmers and their rural farm families (6,250 indirect beneficiaries) engaged in agricultural production to promote the production of basic grains (maize and beans), seasonal vegetables and fruits (e.g. limes and other citrus, papaya, watermelon, cucumbers), and specialty coffee for export markets in upland communities in the municipalities of Comasagua, Chiltiupan, and Taminique to improve climate-resilient agriculture production and increase food and nutrition security and household income by increasing productivity, decreasing farm costs, and producing and selling vegetables and fruit to coastal tourist markets and coffee in international specialty coffee markets; (ii) establish marketing alliances and supply chain channels to supply fresh vegetables and fruit to restaurants and hotels in coastal tourist communities, including Puerto Libertad, El Tunco, El Sunzal, El Zonte; and (iii) promote sustainable natural resources management practices (including soil, agro-ecological capital and productive water resources) and dietary diversity and nutritional awareness, sanitation and hygiene (DASH) services for 5,000 households (approximately 25,000 people) in at least 10 of the most vulnerable communities of the aforementioned municipalities. The 5,000 target households for DASH services include the 1,250 households participating in the improved agricultural production activities plus an additional 3,750 households.",Catholic Relief Services-United States Conference of Catholic Bishops,,https://projects.worldbank.org/en/projects-operations/project-detail/P176700,"April 4, 2023","May 23, 2024","September 19, 2024","December 31, 2027",BANK APPROVED,O,,,,,2752090.0,Catholic Relief Services-United States Conference of Catholic Bishops,,,Moderate,,,,"November 11, 2024",
