Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Disclosure Date,Board Approval Date,Effective Date,Project Closing Date,Last Stage Reached,Financing Type,Total Project Cost $US,IBRD Commitment $US,IDA Commitment $US,"Total IBRD, IDA and GRANT Commitment $US",Grant Amount $US,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Last Update Date
P158119,South Asia,Republic of India,,Atal Bhujal Yojana (Abhy)-National Groundwater Management Improvement,The PDO is to improve the management of groundwater resources in the selected States.,"The Department of Water Resources, Ganga Rejuvenation and River Development, Ministry of Jal Shakti",,https://projects.worldbank.org/en/projects-operations/project-detail/P158119,"March 6, 2017","June 5, 2018","March 24, 2020","March 31, 2026",BANK APPROVED,I,,398280000,0,,0,"Department of Economic Affairs, Ministry of Finance, Government of India",,,,,,,"May 17, 2024"
P159870,East Asia and Pacific,People's Republic of China,,Zhejiang Qiandao Lake and Xin'an River Basin Water Resources and Ecological Environment Protection Project,To strengthen integrated pollution and watershed management and increase access to improved water supply in selected landscapes in support of Zhejiang's program for the protection of Qiandao Lake and Xin’an River Basin.,Zhejiang Provincial Construction Department,No,https://projects.worldbank.org/en/projects-operations/project-detail/P159870,"October 25, 2016","June 6, 2018","November 26, 2018","December 31, 2024",BANK APPROVED,I,,150000000,0,,0,People's Republic of China,,B,,,,,"March 20, 2024"
P150253,Eastern and Southern Africa,Republic of South Sudan,,South Sudan: Economic Empowerment Training of Conflict-Affected Youth,To provide economic empowerment training for conflict-affected youth.,Multi-Service Training Center,,https://projects.worldbank.org/en/projects-operations/project-detail/P150253,"February 26, 2016","June 8, 2018",,,CONCEPT REVIEW,G,,,,,3000000,"Ministry of Labour, Public Service and Human Resource Development",,B,,,,,"December 19, 2024"
P165442,Eastern and Southern Africa,Republic of Zambia,,Additional Financing for Zambia Strengthening Climate Resilience (PPCR Phase II),"The development objective of the project is to strengthen Zambia's institutional framework for climate resilience and improve the adaptive capacity of vulnerable communities in the Barotse sub-basin. The project involves three components:
 

 1. Strategic NationalProgram Support, aiming to strengthen the national institutional and financial framework for climate resilience, by (a) providing institutional support to the national climate change program; and (b) strengthening climate information.
 2. Support to ParticipatoryAdaptation, through strengthening of the adaptive capacity of vulnerable rural communities in the Barotse sub-basin.
 3. Pilot Participatory Adaptation, through the funding of actual participatory adaptation investments in the Barotse sub-basin, including (a) community adaptation sub-grants; (b) establishment and operation of an adaptation contingency fund; and (c) rehabilitation and strengthened management of traditional canals.","Zambia Metrological Agency,Ministry of Finance,Ministry of National Development Planning",TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P165442,"April 9, 2018","June 18, 2018",,"December 31, 2022",BANK APPROVED,G,,,,,14600000,"Disaster Management and Mitigation Unit,Republic of Zambia",,B,,,,,"July 29, 2024"
P157585,East Asia and Pacific,Republic of Indonesia,,Strategic Irrigation Modernization and Urgent Rehabilitation Project,The Project Development Objective is to improve irrigation services and strengthen accountability of irrigation schemes management in selected areas.,Republic of Indonesia,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P157585,"March 30, 2017","June 21, 2018","August 23, 2018","June 30, 2025",BANK APPROVED,O,,245500000,0,,245500000,Republic of Indonesia,,B,,,,,"June 5, 2024"
P163138,East Asia and Pacific,People's Republic of China,,Guangxi Poverty Reduction Program for Results,The program development objective is to enhance the impact and efficiency of the Guangxi Consolidated Poverty Reduction Program (CPRP) in the Targeted Counties.,"Guangxi Provincial Rural Revitalization Bureau,Guangxi Department of Agriculture and Rural Affairs",No,https://projects.worldbank.org/en/projects-operations/project-detail/P163138,"June 22, 2018","June 22, 2018","December 14, 2018","December 31, 2021",BANK APPROVED,I,,400000000,0,,0,PEOPLE'S REPUBLIC OF CHINA,,,,,,,"June 26, 2024"
P166019,Europe and Central Asia,Republic of Uzbekistan,,Uzbekistan Reforms for a Sustainable Transformation toward a Market Economy DPO,Support Uzbekistan’s economic transformation into a market economy.,Ministry of Finance,,https://projects.worldbank.org/en/projects-operations/project-detail/P166019,"June 26, 2018","June 26, 2018","July 20, 2018","December 31, 2019",BANK APPROVED,I,,0,500000000,,0,Minister of Finance,,,,,,,"February 26, 2024"
P163829,Eastern and Southern Africa,Federal Democratic Republic of Ethiopia,,Ethiopia Economic Opportunities Program,The PDO is to provide economic opportunities for Ethiopians and Refugees in an environmentally and socially sustainable way.,Ethiopian Investment Commission,,https://projects.worldbank.org/en/projects-operations/project-detail/P163829,"September 14, 2017","June 26, 2018","April 22, 2019","August 31, 2025",BANK APPROVED,G,,0,187132448,,37120000,Ministry of Finance,,B,,,,,"June 12, 2024"
P165286,Europe and Central Asia,Kyrgyz Republic,,Livelihoods for Youth Community Support Project,"The PDO is to support innovative livelihoods development and the employability of an estimated 4,000 young women and men in about 20 target communities in order to improve socio-economic opportunity and inclusion.",Public Foundation Kyrgyzstan Mountain Societies Development Support Programme (MSDSP),,https://projects.worldbank.org/en/projects-operations/project-detail/P165286,"December 8, 2017","June 27, 2018","April 10, 2019","January 15, 2023",BANK APPROVED,G,,,,,2730000,Public Foundation Kyrgyzstan Mountain Societies Development Support Programme (MSDSP),,B,,,,,"October 12, 2023"
P164082,Western and Central Africa,Federal Republic of Nigeria,,Nigeria Erosion and Watershed Management Project (NEWMAP) - Additional Financing,To reduce vulnerability to soil erosion in targeted sub-watersheds.,,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P164082,"May 1, 2018","June 27, 2018",,"June 30, 2022",BANK APPROVED,I,,0,400000000,,0,Federal Ministry of Finance,,A,,,,,"October 16, 2023"
P163576,"Middle East, North Africa, Afghanistan, and Pakistan",Lebanese Republic,,Creating Economic Opportunities - Lebanon National Jobs Program,"The Program Development Objective (PDO) is to improve economic opportunities for Targeted Beneficiariesin Lebanon. 
 

 To achieve this objective an integrated approach is used, leveraging synergies across the Results Areas. Implementation of key policies in Results Area 1 unlocks opportunities for job-creating investments through the demand-side interventions in Results Area 2. These demand-side interventions create economic opportunities for Targeted Beneficiaries of the supply-side interventions in Results Area 3 (and these beneficiaries can contribute to productive investments in Results Area 2).","Tripoli Special Economic Zone,Higher council of Customs,Ministry of Telecommunication,High Council for Privatization and PPP,National Employment Office,Ministry of Economy and Trade,Ministry of Labor,Presidency of Council of Ministers",,https://projects.worldbank.org/en/projects-operations/project-detail/P163576,"September 15, 2017","June 27, 2018",,"June 28, 2019",BANK APPROVED,O,,329900000,0,,70100000,Ministry of Finance,,,,,,,"June 12, 2024"
P161364,Western and Central Africa,Federal Republic of Nigeria,,Nigeria For Women Project,To support improved livelihoods for benefiting women in targeted areas of Nigeria.,Federal Ministry of Women Affairs,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P161364,"November 14, 2017","June 27, 2018","May 27, 2019","June 30, 2024",BANK APPROVED,I,,0,100000000,,0,Federal Republic of Nigeria,,B,,,,,"June 30, 2024"
P164431,Eastern and Southern Africa,Republic of Mozambique,,Smallholder Irrigated Agriculture and Market Access Project- IRRIGA 1,The proposed Project Development Objective (PDO) is to improve smallholder agriculture productivity and market access in the project areas developed with irrigation and provide immediate and effective response to an eligible crisis or emergency.  The Program objective of the Series of Projects (SOP) is to increase farmers' productivity and improve rural livelihoods through increased access to irrigation and markets.,Ministry Of Agriculture and Food Security,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P164431,"February 13, 2018","June 29, 2018","December 28, 2018","December 31, 2024",BANK APPROVED,O,,0,55000000,,0,Ministry of Finance and Economy,,B,,,,,"December 20, 2023"
P164052,Western and Central Africa,Republic of Mali,,Mali Drylands Development Project,To improve agricultural productivity and strengthen resilience of rural households living in the targeted dryland areas,Ministry of Agriculture,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P164052,"May 15, 2018","July 5, 2018","October 22, 2018","December 31, 2025",BANK APPROVED,I,,0,60000000,,0,Ministry of Finance,,B,,,,,"November 14, 2024"
P161619,Western and Central Africa,Republic of Mali,,Second poverty reductionand inclusive growth DPO,Fostering inclusive growth and supporting pro-poor decentralized transfers and social protection.,Ministère de L'Économie et des Finances,,https://projects.worldbank.org/en/projects-operations/project-detail/P161619,"July 5, 2018","July 5, 2018","October 10, 2018","June 30, 2019",BANK APPROVED,I,,0,60000000,,0,Ministère de L'Économie et des Finances,,,,,,,"April 15, 2021"
P156963,Europe and Central Asia,Republic of Moldova,,Moldova Economic Governance DPO1,"The objective of First Moldova Economic Governance Development Policy Operation is to contribute to better economic governance in the areas of financial sector, public finance and business environment.",Ministry of Finance,,https://projects.worldbank.org/en/projects-operations/project-detail/P156963,"July 5, 2018","July 5, 2018","July 20, 2018","July 31, 2019",BANK APPROVED,I,,0,30000000,,0,Republic of Moldova,,,,,,,"March 4, 2021"
P165062,Western and Central Africa,Republic of Niger,,Quality Data for Decision Making,"To improve the quality, availability and use of macroeconomic and sector statistics.",Institut National de la Statsitique,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P165062,"January 9, 2018","July 6, 2018","December 19, 2018","June 30, 2023",BANK APPROVED,I,,0,20000000,,0,Ministère du Plan,,C,,,,,"December 19, 2023"
P164696,Western and Central Africa,Burkina Faso,,Health Services Reinforcement Project,"The Project Development Objective (PDO) is to increase the quality and utilization of health services with a particular focus on maternal, child and adolescent health, nutrition and disease surveillance",Ministry of Health,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P164696,"January 29, 2018","July 6, 2018","December 19, 2018","June 28, 2024",BANK APPROVED,I,,0,80000000,,20000000,"Ministry of Economy, Finance, and Development",,B,,,,,"April 16, 2024"
